frameMs,draws,vsB0,vsB1,vsB2,vsB3,psB0,psB1,psB2,psB3,vbLocks,vbDiscards,ibLocks,ibDiscards
6.65,40,36,0,0,14,15,0,0,14,38,0,0,0
8.31,40,36,0,0,14,15,0,0,14,38,0,0,0
6.19,40,36,0,0,14,15,0,0,14,38,0,0,0
7.12,40,36,0,0,14,15,0,0,14,38,0,0,0
7.27,40,36,0,0,14,15,0,0,14,38,0,0,0
35.29,45,41,0,0,14,15,0,0,14,44,1,0,0
3.71,46,42,0,0,14,15,0,0,14,44,0,0,0
5.53,47,43,0,0,14,15,0,0,14,45,0,0,0
3.94,47,43,0,0,14,15,0,0,14,45,0,0,0
6.61,47,43,0,0,14,15,0,0,14,45,0,0,0
7.90,47,43,0,0,14,15,0,0,14,45,0,0,0
7.17,47,43,0,0,14,15,0,0,14,45,0,0,0
7.54,47,43,0,0,14,15,0,0,14,45,0,0,0
6.48,47,43,0,0,14,15,0,0,14,45,0,0,0
7.73,47,43,0,0,14,15,0,0,14,45,0,0,0
6.96,47,43,0,0,14,15,0,0,14,45,1,0,0
6.25,47,43,0,0,14,15,0,0,14,45,0,0,0
7.22,47,43,0,0,14,15,0,0,14,45,0,0,0
7.38,47,43,0,0,14,15,0,0,14,45,0,0,0
7.60,47,43,0,0,14,15,0,0,14,45,0,0,0
6.61,47,43,0,0,14,15,0,0,14,45,0,0,0
8.08,47,43,0,0,14,15,0,0,14,45,0,0,0
6.78,47,43,0,0,14,15,0,0,14,45,0,0,0
8.44,47,43,0,0,14,15,0,0,14,45,0,0,0
6.49,47,43,0,0,14,15,0,0,14,45,0,0,0
7.40,47,43,0,0,14,15,0,0,14,45,1,0,0
6.68,47,43,0,0,14,15,0,0,14,45,0,0,0
6.95,47,43,0,0,14,15,0,0,14,45,0,0,0
8.14,47,43,0,0,14,15,0,0,14,45,0,0,0
6.57,47,43,0,0,14,15,0,0,14,45,0,0,0
7.89,47,43,0,0,14,15,0,0,14,45,0,0,0
6.97,47,43,0,0,14,15,0,0,14,45,0,0,0
6.58,47,43,0,0,14,15,0,0,14,45,0,0,0
6.70,47,43,0,0,14,15,0,0,14,45,0,0,0
6.85,47,43,0,0,14,15,0,0,14,45,0,0,0
7.73,47,43,0,0,14,15,0,0,14,45,1,0,0
6.18,47,43,0,0,14,15,0,0,14,45,0,0,0
7.82,47,43,0,0,14,15,0,0,14,45,0,0,0
6.34,47,43,0,0,14,15,0,0,14,45,0,0,0
8.45,47,43,0,0,14,15,0,0,14,45,0,0,0
6.74,47,43,0,0,14,15,0,0,14,45,0,0,0
6.95,47,43,0,0,14,15,0,0,14,45,0,0,0
6.81,47,43,0,0,14,15,0,0,14,45,0,0,0
6.25,47,43,0,0,14,15,0,0,14,45,0,0,0
7.38,47,43,0,0,14,15,0,0,14,45,0,0,0
7.55,47,43,0,0,14,15,0,0,14,45,1,0,0
7.66,47,43,0,0,14,15,0,0,14,45,0,0,0
6.20,47,43,0,0,14,15,0,0,14,45,0,0,0
7.52,47,43,0,0,14,15,0,0,14,45,0,0,0
6.20,47,43,0,0,14,15,0,0,14,45,0,0,0
7.37,47,43,0,0,14,15,0,0,14,45,0,0,0
6.69,47,43,0,0,14,15,0,0,14,45,0,0,0
7.52,47,43,0,0,14,15,0,0,14,45,0,0,0
7.01,47,43,0,0,14,15,0,0,14,45,0,0,0
6.18,47,43,0,0,14,15,0,0,14,45,0,0,0
8.94,47,43,0,0,14,15,0,0,14,45,1,0,0
5.48,47,43,0,0,14,15,0,0,14,45,0,0,0
7.45,47,43,0,0,14,15,0,0,14,45,0,0,0
5.88,47,43,0,0,14,15,0,0,14,45,0,0,0
6.77,47,43,0,0,14,15,0,0,14,45,0,0,0
8.46,47,43,0,0,14,15,0,0,14,45,0,0,0
6.48,47,43,0,0,14,15,0,0,14,45,0,0,0
7.25,47,43,0,0,14,15,0,0,14,45,0,0,0
7.29,47,43,0,0,14,15,0,0,14,45,0,0,0
8.67,47,43,0,0,14,15,0,0,14,45,0,0,0
6.80,47,43,0,0,14,15,0,0,14,45,1,0,0
6.07,47,43,0,0,14,15,0,0,14,45,0,0,0
6.23,47,43,0,0,14,15,0,0,14,45,0,0,0
6.75,47,43,0,0,14,15,0,0,14,45,0,0,0
8.28,47,43,0,0,14,15,0,0,14,45,0,0,0
7.31,47,43,0,0,14,15,0,0,14,45,0,0,0
7.35,47,43,0,0,14,15,0,0,14,45,0,0,0
6.44,47,43,0,0,14,15,0,0,14,45,0,0,0
7.86,47,43,0,0,14,15,0,0,14,45,0,0,0
6.64,47,43,0,0,14,15,0,0,14,45,0,0,0
7.10,47,43,0,0,14,15,0,0,14,45,1,0,0
6.08,47,43,0,0,14,15,0,0,14,45,0,0,0
7.60,47,43,0,0,14,15,0,0,14,45,0,0,0
6.98,47,43,0,0,14,15,0,0,14,45,0,0,0
7.25,47,43,0,0,14,15,0,0,14,45,0,0,0
7.45,47,43,0,0,14,15,0,0,14,45,0,0,0
6.35,47,43,0,0,14,15,0,0,14,45,0,0,0
7.40,47,43,0,0,14,15,0,0,14,45,0,0,0
6.10,47,43,0,0,14,15,0,0,14,45,0,0,0
9.91,47,43,0,0,14,15,0,0,14,45,0,0,0
4.97,47,43,0,0,14,15,0,0,14,45,1,0,0
6.41,47,43,0,0,14,15,0,0,14,45,0,0,0
8.46,47,43,0,0,14,15,0,0,14,45,0,0,0
6.45,47,43,0,0,14,15,0,0,14,45,0,0,0
7.65,47,43,0,0,14,15,0,0,14,45,0,0,0
6.61,47,43,0,0,14,15,0,0,14,45,0,0,0
6.78,47,43,0,0,14,15,0,0,14,45,0,0,0
7.09,47,43,0,0,14,15,0,0,14,45,0,0,0
7.51,47,43,0,0,14,15,0,0,14,45,0,0,0
7.14,47,43,0,0,14,15,0,0,14,45,0,0,0
7.41,47,43,0,0,14,15,0,0,14,45,1,0,0
7.50,47,43,0,0,14,15,0,0,14,45,0,0,0
7.02,47,43,0,0,14,15,0,0,14,45,0,0,0
8.30,47,43,0,0,14,15,0,0,14,45,0,0,0
6.40,47,43,0,0,14,15,0,0,14,45,0,0,0
7.35,47,43,0,0,14,15,0,0,14,45,0,0,0
6.37,47,43,0,0,14,15,0,0,14,45,0,0,0
7.15,47,43,0,0,14,15,0,0,14,45,0,0,0
7.43,47,43,0,0,14,15,0,0,14,45,0,0,0
7.38,47,43,0,0,14,15,0,0,14,45,0,0,0
8.58,47,43,0,0,14,15,0,0,14,45,1,0,0
7.63,47,43,0,0,14,15,0,0,14,45,0,0,0
6.23,47,43,0,0,14,15,0,0,14,45,0,0,0
6.80,47,43,0,0,14,15,0,0,14,45,0,0,0
7.57,47,43,0,0,14,15,0,0,14,45,0,0,0
6.76,47,43,0,0,14,15,0,0,14,45,0,0,0
8.06,47,43,0,0,14,15,0,0,14,45,0,0,0
6.55,47,43,0,0,14,15,0,0,14,45,0,0,0
8.09,47,43,0,0,14,15,0,0,14,45,0,0,0
2511.27,12,12,0,0,0,0,0,0,0,12,0,0,0
722.66,48,47,0,0,0,1,1,0,0,47,1,0,0
215.69,50,50,0,0,0,1,0,0,0,49,0,0,0
201.27,35,35,0,0,0,1,1,0,0,34,0,0,0
111.61,36,36,0,0,0,1,1,0,0,35,0,0,0
37.85,36,36,0,0,0,1,1,0,0,35,0,0,0
27.13,36,36,0,0,0,1,1,0,0,35,0,0,0
11.89,36,36,0,0,0,1,1,0,0,35,0,0,0
7.54,36,36,0,0,0,1,1,0,0,35,0,0,0
7.31,36,36,0,0,0,1,1,0,0,35,0,0,0
11.82,36,36,0,0,0,1,1,0,0,35,0,0,0
8.42,36,36,0,0,0,1,1,0,0,35,0,0,0
13.30,36,36,0,0,0,1,1,0,0,35,0,0,0
16.05,36,36,0,0,0,1,1,0,0,35,0,0,0
13.59,36,36,0,0,0,1,1,0,0,35,0,0,0
18.34,36,36,0,0,0,1,1,0,0,35,0,0,0
10.17,36,36,0,0,0,1,1,0,0,35,0,0,0
14.73,36,36,0,0,0,1,1,0,0,35,0,0,0
12.57,36,36,0,0,0,1,1,0,0,35,0,0,0
12.96,36,36,0,0,0,1,1,0,0,35,0,0,0
13.58,36,36,0,0,0,1,1,0,0,35,0,0,0
19.80,38,38,0,0,0,1,1,0,0,37,0,0,0
26.16,38,38,0,0,0,1,1,0,0,37,0,0,0
20.04,38,38,0,0,0,1,1,0,0,37,0,0,0
18.86,38,38,0,0,0,1,1,0,0,37,0,0,0
16.12,38,38,0,0,0,1,1,0,0,37,0,0,0
10.21,38,38,0,0,0,1,1,0,0,37,0,0,0
7.23,38,38,0,0,0,1,1,0,0,37,0,0,0
7.16,38,38,0,0,0,1,1,0,0,37,0,0,0
7.69,38,38,0,0,0,1,1,0,0,37,0,0,0
7.05,38,38,0,0,0,1,1,0,0,37,0,0,0
7.05,39,38,0,0,0,1,1,0,0,38,1,0,0
102.57,38,38,0,0,0,1,1,0,0,37,0,0,0
21.28,38,38,0,0,0,1,1,0,0,37,0,0,0
6.89,38,38,0,0,0,1,1,0,0,37,0,0,0
6.86,38,38,0,0,0,1,1,0,0,37,0,0,0
7.21,38,38,0,0,0,1,1,0,0,37,0,0,0
7.23,38,38,0,0,0,1,1,0,0,37,0,0,0
8.03,38,38,0,0,0,1,1,0,0,37,1,0,0
7.85,38,38,0,0,0,1,1,0,0,37,0,0,0
23.29,38,38,0,0,0,1,1,0,0,37,0,0,0
28.75,38,38,0,0,0,1,1,0,0,37,0,0,0
8.32,38,38,0,0,0,1,1,0,0,37,0,0,0
39.88,38,38,0,0,0,1,1,0,0,37,0,0,0
7.13,38,38,0,0,0,1,1,0,0,37,0,0,0
7.27,38,38,0,0,0,1,1,0,0,37,0,0,0
7.99,38,38,0,0,0,1,1,0,0,37,0,0,0
17.06,38,38,0,0,0,1,1,0,0,37,0,0,0
9.10,39,38,0,0,0,1,1,0,0,38,1,0,0
8.36,38,38,0,0,0,1,1,0,0,37,0,0,0
7.61,38,38,0,0,0,1,1,0,0,37,0,0,0
7.71,38,38,0,0,0,1,1,0,0,37,0,0,0
8.15,38,38,0,0,0,1,1,0,0,37,0,0,0
10.23,38,38,0,0,0,1,1,0,0,37,0,0,0
17.23,38,38,0,0,0,1,1,0,0,37,0,0,0
7.39,38,38,0,0,0,1,1,0,0,37,0,0,0
8.03,38,38,0,0,0,1,1,0,0,37,0,0,0
8.25,38,38,0,0,0,1,1,0,0,37,0,0,0
8.76,39,38,0,0,0,1,1,0,0,38,1,0,0
8.21,38,38,0,0,0,1,1,0,0,37,0,0,0
23.11,38,38,0,0,0,1,1,0,0,37,0,0,0
64.50,38,38,0,0,0,1,1,0,0,37,0,0,0
27.58,38,38,0,0,0,1,1,0,0,37,0,0,0
34.94,38,38,0,0,0,1,1,0,0,37,0,0,0
42.51,38,38,0,0,0,1,1,0,0,37,0,0,0
19.98,38,38,0,0,0,1,1,0,0,37,0,0,0
16.54,38,38,0,0,0,1,1,0,0,37,0,0,0
34.98,38,38,0,0,0,1,1,0,0,37,0,0,0
28.54,39,39,0,0,0,1,1,0,0,38,0,0,0
18.12,39,39,0,0,0,1,1,0,0,38,0,0,0
15.60,39,39,0,0,0,1,1,0,0,38,0,0,0
9.76,39,39,0,0,0,1,1,0,0,38,0,0,0
7.89,39,39,0,0,0,1,1,0,0,38,0,0,0
7.94,39,39,0,0,0,1,1,0,0,38,0,0,0
8.63,39,39,0,0,0,1,1,0,0,38,0,0,0
31.50,40,39,0,0,0,1,1,0,0,39,1,0,0
28.49,39,39,0,0,0,1,1,0,0,38,0,0,0
35.81,39,39,0,0,0,1,1,0,0,38,0,0,0
15.23,39,39,0,0,0,1,1,0,0,38,0,0,0
8.00,39,39,0,0,0,1,1,0,0,38,0,0,0
8.45,39,39,0,0,0,1,1,0,0,38,0,0,0
11.09,39,39,0,0,0,1,1,0,0,38,0,0,0
45.66,38,38,0,0,0,1,1,0,0,37,0,0,0
7.27,38,38,0,0,0,1,1,0,0,37,0,0,0
37.16,38,38,0,0,0,1,1,0,0,37,0,0,0
23.83,39,38,0,0,0,1,1,0,0,38,1,0,0
6.83,38,38,0,0,0,1,1,0,0,37,0,0,0
8.00,38,38,0,0,0,1,1,0,0,37,0,0,0
32.12,38,38,0,0,0,1,1,0,0,37,0,0,0
70.33,38,38,0,0,0,1,1,0,0,37,0,0,0
48.80,38,38,0,0,0,1,1,0,0,37,0,0,0
80.79,38,38,0,0,0,1,1,0,0,37,0,0,0
47.33,38,38,0,0,0,1,1,0,0,37,1,0,0
146.00,38,38,0,0,0,1,1,0,0,37,0,0,0
108.50,38,38,0,0,0,1,1,0,0,37,0,0,0
58.69,39,38,0,0,0,1,1,0,0,38,1,0,0
99.07,47,47,0,0,0,1,1,0,0,46,0,0,0
27.41,52,52,0,0,0,1,1,0,0,51,0,0,0
21.05,52,52,0,0,0,1,1,0,0,51,0,0,0
51.26,52,52,0,0,0,1,1,0,0,51,0,0,0
42.75,52,52,0,0,0,1,1,0,0,51,0,0,0
53.92,52,52,0,0,0,1,1,0,0,51,0,0,0
28.92,52,52,0,0,0,1,1,0,0,51,0,0,0
16.82,52,52,0,0,0,1,1,0,0,51,0,0,0
19.06,52,52,0,0,0,1,1,0,0,51,0,0,0
15.09,52,52,0,0,0,1,1,0,0,51,0,0,0
18.19,52,52,0,0,0,1,1,0,0,51,0,0,0
42.33,52,52,0,0,0,1,1,0,0,51,0,0,0
21.19,52,52,0,0,0,1,0,0,0,51,0,0,0
78.98,53,52,0,0,0,1,0,0,0,52,1,0,0
45.50,52,52,0,0,0,1,0,0,0,51,0,0,0
30.64,52,51,0,0,0,1,0,0,0,51,1,0,0
25.69,51,51,0,0,0,1,0,0,0,50,0,0,0
15.88,51,51,0,0,0,1,0,0,0,50,1,0,0
16.09,51,51,0,0,0,1,0,0,0,50,0,0,0
19.55,51,51,0,0,0,1,1,0,0,50,0,0,0
79.46,51,51,0,0,0,1,1,0,0,50,0,0,0
51.23,51,51,0,0,0,1,1,0,0,50,1,0,0
31.34,51,51,0,0,0,1,1,0,0,50,0,0,0
18.21,51,51,0,0,0,1,1,0,0,50,0,0,0
44.94,51,51,0,0,0,1,0,0,0,50,0,0,0
40.96,51,51,0,0,0,1,0,0,0,50,0,0,0
25.85,51,51,0,0,0,1,0,0,0,50,0,0,0
715.13,51,51,0,0,0,1,0,0,0,50,0,0,0
36.87,52,51,0,0,0,1,0,0,0,51,1,0,0
33.42,51,51,0,0,0,1,0,0,0,50,0,0,0
30.61,51,51,0,0,0,1,0,0,0,50,0,0,0
67.79,59,52,0,0,0,1,0,0,0,58,0,0,0
22.65,59,52,0,0,0,1,0,0,0,58,0,0,0
23.43,59,52,0,0,0,1,0,0,0,58,0,0,0
25.38,51,51,0,0,0,1,0,0,0,50,0,0,0
19.19,51,51,0,0,0,1,1,0,0,50,1,0,0
22.99,40,40,0,0,0,1,1,0,0,39,0,0,0
14.63,40,40,0,0,0,1,0,0,0,39,0,0,0
15.52,40,40,0,0,0,1,0,0,0,39,0,0,0
16.64,40,40,0,0,0,1,0,0,0,39,0,0,0
18.71,40,40,0,0,0,1,0,0,0,39,0,0,0
21.29,40,40,0,0,0,1,0,0,0,39,0,0,0
21.97,40,40,0,0,0,1,0,0,0,39,1,0,0
18.60,40,40,0,0,0,1,0,0,0,39,0,0,0
19.43,40,40,0,0,0,1,0,0,0,39,0,0,0
67.01,40,40,0,0,0,1,0,0,0,39,0,0,0
12.72,40,40,0,0,0,1,0,0,0,39,0,0,0
11.67,40,40,0,0,0,1,0,0,0,39,0,0,0
14.01,40,40,0,0,0,1,0,0,0,39,0,0,0
14.90,40,40,0,0,0,1,0,0,0,39,0,0,0
13.37,40,40,0,0,0,1,0,0,0,39,0,0,0
13.47,40,40,0,0,0,1,0,0,0,39,0,0,0
12.61,40,40,0,0,0,1,0,0,0,39,0,0,0
13.79,40,40,0,0,0,1,0,0,0,39,0,0,0
13.93,40,40,0,0,0,1,0,0,0,39,0,0,0
16.00,40,40,0,0,0,1,0,0,0,39,0,0,0
15.55,40,40,0,0,0,1,0,0,0,39,0,0,0
17.48,40,40,0,0,0,1,0,0,0,39,0,0,0
18.81,40,40,0,0,0,1,0,0,0,39,0,0,0
16.23,40,40,0,0,0,1,0,0,0,39,0,0,0
16.14,40,40,0,0,0,1,0,0,0,39,0,0,0
12.96,40,40,0,0,0,1,0,0,0,39,0,0,0
11.87,40,40,0,0,0,1,0,0,0,39,0,0,0
13.37,41,40,0,0,0,1,0,0,0,40,1,0,0
15.14,40,40,0,0,0,1,0,0,0,39,0,0,0
15.46,40,40,0,0,0,1,0,0,0,39,0,0,0
59.76,40,40,0,0,0,1,0,0,0,39,0,0,0
12.96,40,40,0,0,0,1,0,0,0,39,0,0,0
13.94,40,40,0,0,0,1,2,0,0,39,0,0,0
14.57,40,40,0,0,0,1,2,0,0,39,0,0,0
15.70,40,40,0,0,0,1,2,0,0,39,1,0,0
12.86,40,40,0,0,0,1,2,0,0,39,0,0,0
13.20,40,40,0,0,0,1,2,0,0,39,0,0,0
12.79,40,40,0,0,0,1,2,0,0,39,0,0,0
14.97,40,40,0,0,0,1,2,0,0,39,0,0,0
22.67,40,40,0,0,0,1,2,0,0,39,0,0,0
14.44,40,40,0,0,0,1,2,0,0,39,0,0,0
12.94,40,40,0,0,0,1,2,0,0,39,0,0,0
13.85,40,40,0,0,0,1,2,0,0,39,0,0,0
14.29,40,40,0,0,0,1,2,0,0,39,0,0,0
14.99,40,40,0,0,0,1,2,0,0,39,0,0,0
15.77,40,40,0,0,0,1,2,0,0,39,0,0,0
15.23,40,40,0,0,0,1,2,0,0,39,0,0,0
12.10,40,40,0,0,0,1,2,0,0,39,0,0,0
15.21,40,40,0,0,0,1,2,0,0,39,0,0,0
15.15,40,40,0,0,0,1,2,0,0,39,0,0,0
14.82,40,40,0,0,0,1,2,0,0,39,0,0,0
16.48,40,40,0,0,0,1,2,0,0,39,0,0,0
12.83,40,40,0,0,0,1,2,0,0,39,0,0,0
15.49,40,40,0,0,0,1,2,0,0,39,0,0,0
14.55,40,40,0,0,0,1,2,0,0,39,0,0,0
12.96,40,40,0,0,0,1,2,0,0,39,0,0,0
12.23,40,40,0,0,0,1,2,0,0,39,0,0,0
11.78,40,40,0,0,0,1,2,0,0,39,1,0,0
14.46,40,40,0,0,0,1,2,0,0,39,0,0,0
14.38,40,40,0,0,0,1,2,0,0,39,0,0,0
14.99,40,40,0,0,0,1,2,0,0,39,0,0,0
12.15,40,40,0,0,0,1,2,0,0,39,0,0,0
11.66,40,40,0,0,0,1,2,0,0,39,0,0,0
14.00,40,40,0,0,0,1,2,0,0,39,0,0,0
13.14,40,40,0,0,0,1,2,0,0,39,0,0,0
16.50,40,40,0,0,0,1,2,0,0,39,0,0,0
13.76,40,40,0,0,0,1,2,0,0,39,0,0,0
12.24,40,40,0,0,0,1,2,0,0,39,0,0,0
13.41,40,40,0,0,0,1,2,0,0,39,0,0,0
15.42,40,40,0,0,0,1,2,0,0,39,0,0,0
15.25,40,40,0,0,0,1,2,0,0,39,0,0,0
12.82,40,40,0,0,0,1,2,0,0,39,0,0,0
14.26,40,40,0,0,0,1,2,0,0,39,0,0,0
17.42,40,40,0,0,0,1,2,0,0,39,1,0,0
16.47,40,40,0,0,0,1,2,0,0,39,0,0,0
17.05,40,40,0,0,0,1,2,0,0,39,0,0,0
13.32,40,40,0,0,0,1,2,0,0,39,0,0,0
15.77,40,40,0,0,0,1,2,0,0,39,0,0,0
13.56,40,40,0,0,0,1,2,0,0,39,0,0,0
17.11,40,40,0,0,0,1,2,0,0,39,0,0,0
12.83,40,40,0,0,0,1,2,0,0,39,0,0,0
13.29,40,40,0,0,0,1,2,0,0,39,0,0,0
13.95,40,40,0,0,0,1,2,0,0,39,0,0,0
13.09,40,40,0,0,0,1,2,0,0,39,0,0,0
14.43,40,40,0,0,0,1,2,0,0,39,0,0,0
16.00,40,40,0,0,0,1,2,0,0,39,0,0,0
13.85,40,40,0,0,0,1,2,0,0,39,0,0,0
12.38,40,40,0,0,0,1,2,0,0,39,0,0,0
12.24,40,40,0,0,0,1,2,0,0,39,0,0,0
18.03,40,40,0,0,0,1,2,0,0,39,0,0,0
14.55,40,40,0,0,0,1,2,0,0,39,0,0,0
16.82,40,40,0,0,0,1,2,0,0,39,0,0,0
13.79,40,40,0,0,0,1,2,0,0,39,0,0,0
13.08,40,40,0,0,0,1,2,0,0,39,0,0,0
15.45,40,40,0,0,0,1,2,0,0,39,0,0,0
18.03,40,40,0,0,0,1,2,0,0,39,0,0,0
17.68,40,40,0,0,0,1,2,0,0,39,0,0,0
14.56,40,40,0,0,0,1,2,0,0,39,0,0,0
12.94,40,40,0,0,0,1,1,0,0,39,1,0,0
12.85,40,40,0,0,0,1,1,0,0,39,0,0,0
12.49,40,40,0,0,0,1,1,0,0,39,0,0,0
11.88,40,40,0,0,0,1,1,0,0,39,0,0,0
19.74,40,40,0,0,0,1,1,0,0,39,0,0,0
17.54,40,40,0,0,0,1,1,0,0,39,0,0,0
15.83,40,40,0,0,0,1,1,0,0,39,0,0,0
15.00,40,40,0,0,0,1,1,0,0,39,0,0,0
15.29,40,40,0,0,0,1,1,0,0,39,0,0,0
14.10,41,40,0,0,0,1,1,0,0,40,1,0,0
15.30,40,40,0,0,0,1,1,0,0,39,0,0,0
14.56,40,40,0,0,0,1,1,0,0,39,0,0,0
15.57,40,40,0,0,0,1,1,0,0,39,0,0,0
14.69,40,40,0,0,0,1,1,0,0,39,0,0,0
15.10,40,40,0,0,0,1,1,0,0,39,0,0,0
17.96,40,40,0,0,0,1,1,0,0,39,0,0,0
18.49,40,40,0,0,0,1,1,0,0,39,0,0,0
17.80,40,40,0,0,0,1,1,0,0,39,0,0,0
17.31,40,40,0,0,0,1,1,0,0,39,0,0,0
16.67,40,40,0,0,0,1,1,0,0,39,0,0,0
15.94,40,40,0,0,0,1,1,0,0,39,0,0,0
16.67,40,40,0,0,0,1,1,0,0,39,0,0,0
14.94,40,40,0,0,0,1,1,0,0,39,0,0,0
16.00,39,39,0,0,0,1,1,0,0,38,0,0,0
15.90,39,39,0,0,0,1,1,0,0,38,0,0,0
13.87,39,39,0,0,0,1,1,0,0,38,0,0,0
16.45,39,39,0,0,0,1,1,0,0,38,0,0,0
17.02,39,39,0,0,0,1,1,0,0,38,0,0,0
18.20,39,39,0,0,0,1,1,0,0,38,0,0,0
14.99,39,39,0,0,0,1,1,0,0,38,0,0,0
14.54,39,39,0,0,0,1,1,0,0,38,0,0,0
13.45,39,39,0,0,0,1,1,0,0,38,0,0,0
15.06,39,39,0,0,0,1,1,0,0,38,0,0,0
16.36,39,39,0,0,0,1,1,0,0,38,0,0,0
16.53,39,39,0,0,0,1,1,0,0,38,0,0,0
18.47,39,39,0,0,0,1,1,0,0,38,0,0,0
19.28,39,39,0,0,0,1,1,0,0,38,0,0,0
15.72,39,39,0,0,0,1,1,0,0,38,0,0,0
16.60,39,39,0,0,0,1,1,0,0,38,0,0,0
16.81,39,39,0,0,0,1,1,0,0,38,0,0,0
14.28,39,39,0,0,0,1,1,0,0,38,0,0,0
16.46,39,39,0,0,0,1,1,0,0,38,0,0,0
16.10,39,39,0,0,0,1,1,0,0,38,0,0,0
17.07,39,39,0,0,0,1,1,0,0,38,0,0,0
73.65,39,39,0,0,0,1,1,0,0,38,0,0,0
14.00,39,39,0,0,0,1,1,0,0,38,0,0,0
14.74,39,39,0,0,0,1,1,0,0,38,0,0,0
16.13,39,39,0,0,0,1,1,0,0,38,0,0,0
13.98,39,39,0,0,0,1,1,0,0,38,0,0,0
14.79,39,39,0,0,0,1,1,0,0,38,0,0,0
16.29,39,39,0,0,0,1,1,0,0,38,0,0,0
15.65,39,39,0,0,0,1,1,0,0,38,0,0,0
15.66,39,39,0,0,0,1,1,0,0,38,0,0,0
16.86,39,39,0,0,0,1,1,0,0,38,0,0,0
16.25,39,39,0,0,0,1,1,0,0,38,0,0,0
15.53,39,39,0,0,0,1,1,0,0,38,0,0,0
15.42,39,39,0,0,0,1,1,0,0,38,0,0,0
15.65,39,39,0,0,0,1,1,0,0,38,0,0,0
13.92,39,39,0,0,0,1,1,0,0,38,0,0,0
13.17,39,39,0,0,0,1,1,0,0,38,0,0,0
72.59,39,39,0,0,0,1,1,0,0,38,0,0,0
12.76,39,39,0,0,0,1,1,0,0,38,0,0,0
14.50,39,39,0,0,0,1,1,0,0,38,0,0,0
17.22,39,39,0,0,0,1,1,0,0,38,0,0,0
18.37,39,39,0,0,0,1,1,0,0,38,0,0,0
20.55,39,39,0,0,0,1,1,0,0,38,0,0,0
16.48,39,39,0,0,0,1,1,0,0,38,0,0,0
18.04,39,39,0,0,0,1,1,0,0,38,0,0,0
15.14,39,39,0,0,0,1,1,0,0,38,0,0,0
14.97,39,39,0,0,0,1,1,0,0,38,0,0,0
14.97,39,39,0,0,0,1,1,0,0,38,0,0,0
16.96,39,39,0,0,0,1,1,0,0,38,0,0,0
17.19,39,39,0,0,0,1,1,0,0,38,0,0,0
12.32,39,39,0,0,0,1,1,0,0,38,0,0,0
14.11,39,39,0,0,0,1,1,0,0,38,0,0,0
65.44,39,39,0,0,0,1,1,0,0,38,0,0,0
15.33,39,39,0,0,0,1,1,0,0,38,0,0,0
14.35,39,39,0,0,0,1,1,0,0,38,0,0,0
16.63,39,39,0,0,0,1,1,0,0,38,0,0,0
14.50,39,39,0,0,0,1,1,0,0,38,0,0,0
16.93,39,39,0,0,0,1,2,0,0,38,0,0,0
14.90,40,39,0,0,0,1,1,0,0,39,1,0,0
16.45,39,39,0,0,0,1,1,0,0,38,0,0,0
13.45,40,39,0,0,0,1,1,0,0,39,1,0,0
15.89,39,39,0,0,0,1,1,0,0,38,0,0,0
16.38,39,39,0,0,0,1,1,0,0,38,0,0,0
15.54,39,39,0,0,0,1,1,0,0,38,0,0,0
18.29,39,39,0,0,0,1,1,0,0,38,0,0,0
17.70,39,39,0,0,0,1,1,0,0,38,0,0,0
17.21,40,39,0,0,0,1,1,0,0,39,1,0,0
15.22,39,39,0,0,0,1,1,0,0,38,0,0,0
17.02,39,39,0,0,0,1,1,0,0,38,1,0,0
15.95,39,39,0,0,0,1,1,0,0,38,0,0,0
15.70,39,39,0,0,0,1,1,0,0,38,0,0,0
15.22,39,39,0,0,0,1,1,0,0,38,0,0,0
16.16,39,39,0,0,0,1,1,0,0,38,0,0,0
13.96,39,39,0,0,0,1,1,0,0,38,0,0,0
51.52,39,39,0,0,0,1,1,0,0,38,0,0,0
13.83,39,39,0,0,0,1,1,0,0,38,0,0,0
16.62,39,39,0,0,0,1,1,0,0,38,0,0,0
13.12,39,39,0,0,0,1,1,0,0,38,0,0,0
19.09,39,39,0,0,0,1,1,0,0,38,0,0,0
14.20,39,39,0,0,0,1,1,0,0,38,0,0,0
11.89,39,39,0,0,0,1,1,0,0,38,0,0,0
14.07,39,39,0,0,0,1,1,0,0,38,0,0,0
14.48,39,39,0,0,0,1,1,0,0,38,0,0,0
16.22,39,39,0,0,0,1,1,0,0,38,0,0,0
13.79,39,39,0,0,0,1,1,0,0,38,0,0,0
29.87,39,39,0,0,0,1,1,0,0,38,0,0,0
14.42,39,39,0,0,0,1,1,0,0,38,0,0,0
16.49,39,39,0,0,0,1,1,0,0,38,0,0,0
15.55,39,39,0,0,0,1,1,0,0,38,0,0,0
14.36,39,39,0,0,0,1,1,0,0,38,0,0,0
15.43,39,39,0,0,0,1,1,0,0,38,0,0,0
20.03,39,39,0,0,0,1,1,0,0,38,0,0,0
17.94,39,39,0,0,0,1,1,0,0,38,0,0,0
15.97,39,39,0,0,0,1,1,0,0,38,0,0,0
17.22,39,39,0,0,0,1,1,0,0,38,0,0,0
17.92,39,39,0,0,0,1,1,0,0,38,0,0,0
20.60,39,39,0,0,0,1,1,0,0,38,0,0,0
